"Capítol","Text_Capítol","Article","Text_Article","Concepte","Text_Concepte","Subconcepte","Text_Subconcepte","Orgànic","Text_Orgànic","Àrees","Text_Àrees","Política","Text_política","Grup_de_programes","Text_Grup_de_programes","Programes","Text_Programes","Subprogrames","Text_Subprogrames","PREV.INICIAL","MODIF.PREVISIÓ","PREV.DEFINITIVA","DRETS_RECONEGUTS","DRETS_ANUL./CANC.","DRETS_LIQUIDATS","RECAPTAT_LIQUIDAT"
"5","INGRESSOS PATRIMONIALS","53","DIVIDENDS I PARTICIPACIÓ BENEFICIS","534","DE SOC. MERC. ESTATALS. ENTITATS PUBL.EM","53400","De societats i entitats depenents de les","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"5","INGRESSOS PATRIMONIALS","54","RENDES DE BÈNS IMMOBLES","541","PRODUCTE DE L'ARRENDAMENT FINQUES URB.","54100","Producte de l'arrendament de finques ur.","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1431138.71","0,00","1431138.71","1675933.93","0,00","1675933.93","458047.61"
"5","INGRESSOS PATRIMONIALS","54","RENDES DE BÈNS IMMOBLES","541","PRODUCTE DE L'ARRENDAMENT FINQUES URB.","54103","Arrendaments finques sense IVA","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","0,00","0,00","0,00","5799.36","0,00","5799.36","2287.49"
"5","INGRESSOS PATRIMONIALS","54","RENDES DE BÈNS IMMOBLES","541","PRODUCTE DE L'ARRENDAMENT FINQUES URB.","54105","Lloguer sales tècniques","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","128885.94","0,00","128885.94","93376.55","0,00","93376.55","50750.04"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55000","Concessions d'aparcaments","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1268405.91","0,00","1268405.91","348508.08","17679.82","330828.26","297461.19"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55001","Concessions d'instal·lacions esportives","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0601","CIUTAT VELLA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","7009329.73","0,00","7009329.73","429921.93","380795.15","49126.78","48288.67"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0602","EIXAMPLE","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","72413.48","0,00","72413.48","72413.48"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0603","SANTS-MONTJUÏC","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","11141.97","0,00","11141.97","8611.4","0,00","8611.4","7281.2"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0604","LES CORTS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","8266.89","0,00","8266.89","8266.89"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0605","SARRIÀ-SANT GERVASI","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","912.91","0,00","912.91","1.290,00","30,00","1.260,00","1.260,00"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0606","GRÀCIA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","18614.47","0,00","18614.47","62036.42","0,00","62036.42","38040.42"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0607","HORTA-GUINARDÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","2405.97","0,00","2405.97","15175.42","0,00","15175.42","15175.42"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0608","NOU BARRIS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0609","SANT ANDREU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","5452.12","0,00","5452.12","29326.65","0,00","29326.65","7464.33"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0610","SANT MARTÍ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","3.000,00","0,00","3.000,00","3.000,00"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","3951110.74","0,00","3951110.74","7426583.19","6742.72","7419840.47","6004442.87"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55002","Altres concessions administratives","0705","GERÈNCIA DE RECURSOS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","222426.63","0,00","222426.63","10031.31","0,00","10031.31","10031.31"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","550","CONCESSIONS ADMINISTRATIVES AMB PREST PE","55004","Concessions aparcaments municipals BAMSA","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1.905.283,00","0,00","1.905.283,00","0,00","0,00","0,00","0,00"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","551","CONCES.ADMINISTR.SENSE CONTRAPRESTACIÓ PERIÒDICA","55100","Conces.administr.sense contraprestació periòdica","0705","GERÈNCIA DE RECURSOS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","552","DRETS SUPERFÍCIE AMB CONTRAPRESTACIÓ PER","55200","Drets superfície amb contraprest. periòd","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1922767.91","0,00","1922767.91","287052.43","208.99","286843.44","235123.67"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","552","DRETS SUPERFÍCIE AMB CONTRAPRESTACIÓ PER","55200","Drets superfície amb contraprest. periòd","0705","GERÈNCIA DE RECURSOS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","568701.52","0,00","568701.52","339608.1"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","552","DRETS SUPERFÍCIE AMB CONTRAPRESTACIÓ PER","55250","Dret Superficie PMSH","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","12871.87","0,00","12871.87","11386.47"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","555","APROFITAMENT ESPECIAL","55501","Cànons i rendiments d'empreses","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"5","INGRESSOS PATRIMONIALS","55","PRODUCTES DE CONCESSIONS I APROFITAM.","559","ALTRES CONCESSIONS I APROFITAMENTS","55901","Cànon publicitat quioscos","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","3.000.000,00","0,00","3.000.000,00","2326778.8","0,00","2326778.8","1745479.76"
"5","INGRESSOS PATRIMONIALS","59","ALTRES CONCESSIONS I APROFITAMENTS","591","BENEFICIS REALITZACIÓ INVERSIONS FINANCERES","59100","Beneficis realització inversions financeres","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"5","INGRESSOS PATRIMONIALS","59","ALTRES CONCESSIONS I APROFITAMENTS","599","ALTRES INGRESSOS PATRIMONIALS","59900","Altres ingressos patrimonials","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","13243.5","0,00","13243.5","13243.5"
"6","VENDA D'INVERSIONS REALS","60","DE TERRENYS","600","SOLARS","60000","Venda de solars","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1.748.850,00","0,00","1.748.850,00","0,00","0,00","0,00","0,00"
"6","VENDA D'INVERSIONS REALS","60","DE TERRENYS","602","PARCELES","60200","Venda parceles sobrants via pública","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","100.000,00","0,00","100.000,00","3437.58","0,00","3437.58","3437.58"
"6","VENDA D'INVERSIONS REALS","60","DE TERRENYS","603","PATRIMONI PÚBLIC DEL SÒL","60300","Venda solars PMH","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","1","Serveis públics bàsics","15","Habitatge i urbanisme","150","Administració General d'habtatge i urbanisme","1505","Patrimoni municipal d'urbanisme (ingressos)","15050","Patrimoni municipal d'urbanisme (ingress","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"6","VENDA D'INVERSIONS REALS","60","DE TERRENYS","603","PATRIMONI PÚBLIC DEL SÒL","60301","Permuta solars PMH","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","1","Serveis públics bàsics","15","Habitatge i urbanisme","150","Administració General d'habtatge i urbanisme","1505","Patrimoni municipal d'urbanisme (ingressos)","15050","Patrimoni municipal d'urbanisme (ingress","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"6","VENDA D'INVERSIONS REALS","60","DE TERRENYS","603","PATRIMONI PÚBLIC DEL SÒL","60302","Altres indemnitzacions PMSH","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","1","Serveis públics bàsics","15","Habitatge i urbanisme","150","Administració General d'habtatge i urbanisme","1505","Patrimoni municipal d'urbanisme (ingressos)","15050","Patrimoni municipal d'urbanisme (ingress","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
